Date,Open,High,Low,Close
2012/9/12,7518.680176,7571.419922,7515.040039,7570.450195
2012/9/13,7577.160156,7594.759766,7557.279785,7578.799805
2012/9/14,7660.379883,7738.049805,7660.379883,7738.049805
2012/9/17,7768.450195,7778.060059,7725.899902,7762.220215
2012/9/18,7740.569824,7757.040039,7714.430176,7734.259766
2012/9/19,7739.52002,7781.910156,7726.350098,7781.910156
2012/9/20,7781.810059,7785.470215,7704.609863,7727.549805
2012/9/21,7763.290039,7765.009766,7737.029785,7754.589844
2012/9/24,7760.330078,7781.549805,7706.950195,7768.299805
2012/9/25,7766.439941,7789.390137,7720.439941,7734.129883
2012/9/26,7702.77002,7708.899902,7649.5,7669.629883
2012/9/27,7665.890137,7699.22998,7658.509766,7683.799805
2012/9/28,7704.22998,7721.290039,7665.350098,7715.160156
2012/10/1,7702.120117,7707.890137,7657.879883,7675.720215
2012/10/2,7703.100098,7726.609863,7683.029785,7718.680176
2012/10/3,7727.47998,7727.529785,7680.97998,7684.629883
2012/10/4,7678.47998,7689.080078,7621.379883,7682.339844
2012/10/5,7694.049805,7721.930176,7675.47998,7690.649902
2012/10/8,7707.970215,7707.970215,7612.870117,7615.890137
2012/10/9,7593.580078,7631.959961,7590.75,7592.009766
2012/10/11,7494.580078,7501.220215,7448.060059,7451.720215
2012/10/12,7456.509766,7478.509766,7398.799805,7437.040039
2012/10/15,7433.220215,7433.680176,7392.609863,7418.899902
2012/10/16,7437.790039,7471.02002,7437.790039,7471.02002
2012/10/17,7505.410156,7518.359863,7450.290039,7464.399902
2012/10/18,7474.069824,7495.450195,7448.060059,7465.410156
2012/10/19,7443.609863,7449.220215,7402.660156,7408.759766
2012/10/22,7333.240234,7373.040039,7310.790039,7373.040039
2012/10/23,7367.459961,7375.5,7326.390137,7337.47998
2012/10/24,7288.140137,7348.450195,7274.879883,7314.879883
2012/10/25,7329.5,7339.209961,7260,7262.080078
2012/10/26,7291.97998,7298.47998,7132.77002,7134.060059
2012/10/29,7147.200195,7165.100098,7091.189941,7091.669922
2012/10/30,7131.149902,7206.350098,7131.149902,7182.589844
2012/10/31,7220.02002,7222.839844,7139.169922,7166.049805
2012/11/1,7141.970215,7188.22998,7050.049805,7179.640137
2012/11/2,7232.200195,7235.129883,7199.569824,7210.470215
2012/11/5,7200.77002,7216.299805,7161.700195,7185.359863
2012/11/6,7223.02002,7236.680176,7165.580078,7236.680176
2012/11/7,7249.75,7287.180176,7220.040039,7287.180176
2012/11/8,7229,7242.629883,7190.990234,7242.629883
2012/11/9,7206.160156,7302.27002,7170.290039,7293.220215
2012/11/12,7303.930176,7307.589844,7264.02002,7267.75
2012/11/13,7262.649902,7262.649902,7129.870117,7136.049805
2012/11/14,7141.580078,7165.859863,7107.779785,7159.75
2012/11/15,7132.02002,7158.740234,7066.279785,7143.839844
2012/11/16,7125.240234,7194.279785,7108.839844,7130.069824
2012/11/19,7134.709961,7162.120117,7125.209961,7129.040039
2012/11/20,7179.100098,7189.100098,7141.160156,7145.77002
2012/11/21,7150.240234,7169.399902,7061.870117,7088.490234
2012/11/22,7116.799805,7134.779785,7097.379883,7105.759766
2012/11/23,7148.970215,7326.009766,7148.970215,7326.009766
2012/11/26,7372.379883,7407.370117,7370.279785,7407.370117
2012/11/27,7408.740234,7436.779785,7384.970215,7430.200195
2012/11/28,7418.419922,7434.930176,7385.910156,7434.930176
2012/11/29,7468.930176,7521.52002,7466.490234,7503.549805
2012/11/30,7519.069824,7590.689941,7515.149902,7580.169922
2012/12/3,7582.649902,7628.290039,7562.189941,7599.910156
2012/12/4,7572.109863,7600.97998,7536.660156,7600.97998
2012/12/5,7575.629883,7650.120117,7567.459961,7649.049805
2012/12/6,7660.970215,7673.620117,7616.790039,7623.259766
2012/12/7,7640.25,7672.919922,7631.629883,7642.259766
2012/12/10,7658.390137,7669.049805,7603.25,7609.5
2012/12/11,7621,7630.660156,7556.669922,7613.689941
2012/12/12,7653.899902,7696.02002,7645.540039,7690.189941
2012/12/13,7713.689941,7757.089844,7699.410156,7757.089844
2012/12/14,7722.879883,7723.740234,7686.319824,7698.77002
2012/12/17,7664.970215,7683.319824,7603.509766,7631.279785
2012/12/18,7620.290039,7643.740234,7616.040039,7643.740234
2012/12/19,7671.129883,7685.629883,7647.009766,7677.470215
2012/12/20,7646.129883,7646.129883,7574.560059,7595.459961
2012/12/21,7592.569824,7608.810059,7491.52002,7519.930176
2012/12/24,7542.660156,7566.089844,7520.620117,7535.52002
2012/12/25,7556.240234,7654.600098,7543.830078,7636.569824
2012/12/26,7646.509766,7683.089844,7633.830078,7634.189941
2012/12/27,7634.799805,7661.009766,7622.72998,7648.410156
2012/12/28,7700.870117,7708.310059,7665.040039,7699.5
2013/1/2,7738.049805,7793.47998,7715.259766,7779.220215
2013/1/3,7826.339844,7855.160156,7815.290039,7836.839844
2013/1/4,7818.27002,7818.27002,7773.060059,7805.990234
2013/1/7,7797.049805,7797.049805,7725.470215,7755.089844
2013/1/8,7737.069824,7751.799805,7692.97998,7721.660156
2013/1/9,7726.399902,7763.970215,7703.22998,7738.640137
2013/1/10,7780.97998,7825.060059,7760.089844,7811.640137
2013/1/11,7843.569824,7845.359863,7801.689941,7819.149902
2013/1/14,7795.680176,7823.970215,7731.319824,7823.970215
2013/1/15,7823.509766,7823.509766,7744.390137,7765.02002
2013/1/16,7766.089844,7769.180176,7700.430176,7700.430176
2013/1/17,7748.569824,7774.970215,7603.27002,7616.640137
2013/1/18,7697.279785,7732.870117,7676.109863,7732.870117
2013/1/21,7725.359863,7739.370117,7674.180176,7724.919922
2013/1/22,7746.790039,7759.470215,7699.25,7759.100098
2013/1/23,7773.200195,7773.200195,7730.100098,7744.180176
2013/1/24,7717.040039,7724.680176,7653.620117,7695.990234
2013/1/25,7695.25,7704.310059,7637.200195,7672.580078
2013/1/28,7685.669922,7717.350098,7685.669922,7714.669922
2013/1/29,7744.149902,7802,7739.600098,7802
2013/1/30,7832.950195,7847.209961,7804.709961,7832.97998
2013/1/31,7832.870117,7850.02002,7800.899902,7850.02002
2013/2/1,7853.75,7866.22998,7832,7855.970215
2013/2/4,7882.759766,7929.970215,7880.290039,7923.160156
2013/2/5,7896.669922,7896.669922,7863.910156,7886.939941
2013/2/6,7925.259766,7941.649902,7906.649902,7906.649902
2013/2/18,8000.689941,8005.72998,7927.950195,7943.529785
2013/2/19,7974.399902,7974.399902,7946.089844,7960.879883
2013/2/20,8021.310059,8029.100098,7995.160156,8029.100098
2013/2/21,8020.52002,8020.52002,7957.459961,7957.459961
2013/2/22,7947.879883,7970.240234,7913.160156,7947.720215
2013/2/25,7986.870117,7995.109863,7947.680176,7947.680176
2013/2/26,7891.410156,7927.490234,7871.22998,7880.899902
2013/2/27,7886.029785,7912.850098,7873.290039,7897.97998
2013/3/1,7917.720215,7964.629883,7917.720215,7964.629883
2013/3/4,7966.220215,7966.220215,7849.52002,7867.339844
2013/3/5,7910.439941,7939.850098,7882.560059,7932.709961
2013/3/6,7958.109863,7982.390137,7936.859863,7950.299805
2013/3/7,7950.899902,7984.290039,7942.370117,7960.509766
2013/3/8,7981,8029.140137,7981,8015.140137
2013/3/11,8021.879883,8089.209961,8001.850098,8038.720215
2013/3/12,8039,8063.22998,7986.589844,7994.709961
2013/3/13,8018.899902,8047.560059,7962.419922,7995.509766
2013/3/14,8002.419922,8002.709961,7946.290039,7951.759766
2013/3/15,7989.669922,7999.919922,7924.939941,7927.490234
2013/3/18,7886.689941,7888.160156,7807.609863,7811.339844
2013/3/19,7843.470215,7863.77002,7823.810059,7838.470215
2013/3/20,7834.72998,7844.540039,7786.560059,7798.029785
2013/3/21,7828.950195,7843.160156,7811.839844,7811.839844
2013/3/22,7811.52002,7832.589844,7796.220215,7796.220215
2013/3/25,7862.580078,7877.049805,7854.470215,7856.120117
2013/3/26,7873.700195,7876.680176,7845.560059,7856.359863
2013/3/27,7872.75,7894.259766,7857.319824,7894.120117
2013/3/28,7905.709961,7905.709961,7844.839844,7866.879883
2013/3/29,7904.5,7931.700195,7883.810059,7918.609863
2013/4/1,7934.25,7937.72998,7896.569824,7899.240234
2013/4/2,7897.160156,7924.459961,7879.549805,7913.180176
2013/4/3,7949.120117,7954.149902,7913.77002,7942.350098
2013/4/8,7831.220215,7843.100098,7747.470215,7752.790039
2013/4/9,7766.620117,7781.129883,7714.930176,7728.540039
2013/4/10,7772.950195,7772.950195,7739.990234,7752.799805
2013/4/11,7788.580078,7857.97998,7788.580078,7857.97998
2013/4/12,7861.120117,7864.859863,7810.540039,7821.629883
2013/4/15,7815.319824,7835.120117,7753.240234,7763.529785
2013/4/16,7690.910156,7801.049805,7688.620117,7801.049805
2013/4/17,7822.810059,7822.810059,7791.529785,7809.069824
2013/4/18,7781.47998,7826.129883,7757.330078,7791.350098
2013/4/19,7868.899902,7933.720215,7862.919922,7930.799805
2013/4/22,7976.100098,7996.549805,7950.009766,7970.379883
2013/4/23,7955.919922,7968.790039,7913.600098,7942.77002
2013/4/24,7977.399902,8025.450195,7968.279785,8023.709961
2013/4/25,8015.379883,8026.459961,7994.189941,8021.75
2013/4/26,8034.470215,8081.370117,8020.470215,8022.060059
2013/4/29,8043.709961,8046.220215,8014.27002,8029.740234
2013/4/30,8065.919922,8115.589844,8065.919922,8093.660156
2013/5/2,8111.430176,8139.490234,8095.700195,8128.509766
2013/5/3,8157.509766,8175.330078,8121.069824,8135.029785
2013/5/6,8188.47998,8197.519531,8153.959961,8169.049805
2013/5/7,8177.580078,8181.799805,8145.100098,8163.060059
2013/5/8,8177.939941,8284.089844,8177.939941,8267.089844
2013/5/9,8314.370117,8322.69043,8279.459961,8285.889648
2013/5/10,8284.379883,8297.330078,8258.620117,8280.259766
2013/5/13,8285.450195,8296.540039,8230.650391,8248.320313
2013/5/14,8272.200195,8295.410156,8233.980469,8251.820313
2013/5/15,8264.099609,8320.320313,8251.509766,8318.589844
2013/5/16,8362.490234,8414.879883,8346.450195,8390.049805
2013/5/17,8377.259766,8402.339844,8356.790039,8368.19043
2013/5/20,8364.950195,8385.679688,8347.330078,8377.049805
2013/5/21,8381.360352,8420.679688,8361.959961,8383.049805
2013/5/22,8414.05957,8439.150391,8376.209961,8398.839844
2013/5/23,8367.849609,8373.089844,8235.5,8237.830078
2013/5/24,8273.209961,8277.55957,8172.540039,8209.780273
2013/5/27,8218.879883,8280.099609,8210.320313,8280.099609
2013/5/28,8289.150391,8303.709961,8261.540039,8263.049805
2013/5/29,8303.200195,8344.209961,8303.200195,8337.900391
2013/5/30,8316.969727,8316.969727,8228.799805,8243.290039
2013/5/31,8318.769531,8334.44043,8237.080078,8254.799805
2013/6/3,8177.970215,8225.790039,8149.450195,8201.019531
2013/6/4,8243.219727,8250.169922,8180.390137,8191.220215
2013/6/5,8195.519531,8216.30957,8161.100098,8181.910156
2013/6/6,8135.560059,8162.25,8088.310059,8096.140137
2013/6/7,8113.950195,8146.779785,8071.97998,8095.200195
2013/6/10,8161.509766,8190.870117,8142.709961,8160.549805
2013/6/11,8178.950195,8178.950195,8116.149902,8116.149902
2013/6/13,8041.5,8057.330078,7951.660156,7951.660156
2013/6/14,7978.75,7989.189941,7912.370117,7937.740234
2013/6/17,7953.649902,7999.430176,7940.720215,7992.890137
2013/6/18,7994.810059,8024.950195,7955.740234,8011.02002
2013/6/19,8033.319824,8056.189941,8005.569824,8007.390137
2013/6/20,7952.359863,7962.759766,7890.930176,7898.910156
2013/6/21,7778.839844,7815.790039,7739.089844,7793.310059
2013/6/24,7788.450195,7815.100098,7744.490234,7758.029785
2013/6/25,7750.339844,7792.27002,7663.22998,7663.22998
2013/6/26,7789.339844,7821.140137,7742.200195,7784.799805
2013/6/27,7841.319824,7884.129883,7834.330078,7883.899902
2013/6/28,7928.540039,8062.209961,7891.060059,8062.209961
2013/7/1,8011.950195,8063.470215,7974.149902,8036
2013/7/2,8061.839844,8064.120117,8012.790039,8015.859863
2013/7/3,7991.529785,7995.299805,7899.080078,7911.419922
2013/7/4,7919.259766,7927.080078,7877.060059,7893.720215
2013/7/5,7932.299805,8018.930176,7926.350098,8001.819824
2013/7/8,7980.109863,7992.160156,7885,7886.339844
2013/7/9,7891.529785,7975.640137,7891.370117,7971.180176
2013/7/10,7974.990234,8057.919922,7974.990234,8011.689941
2013/7/11,8080.970215,8179.540039,8080.970215,8179.540039
2013/7/12,8187.859863,8220.490234,8169.919922,8220.490234
2013/7/15,8178.259766,8254.679688,8175.549805,8254.679688
2013/7/16,8243.620117,8260.110352,8222.169922,8260.110352
2013/7/17,8239.099609,8260.25,8208.709961,8258.950195
2013/7/18,8238.280273,8265.700195,8181.990234,8194.879883
2013/7/19,8117.939941,8139.810059,8046.700195,8062.029785
2013/7/22,8092.029785,8137.370117,8092.029785,8105.450195
2013/7/23,8152.720215,8220.889648,8145.089844,8214.650391
2013/7/24,8222.849609,8233.099609,8172.22998,8196.19043
2013/7/25,8173.189941,8203.490234,8140.410156,8163.580078
2013/7/26,8188.359863,8222.820313,8135.72998,8149.399902
2013/7/29,8146.140137,8163.890137,8074.290039,8084.5
2013/7/30,8113.169922,8176.740234,8112.910156,8163.549805
2013/7/31,8163.439941,8170.569824,8107.600098,8107.939941
2013/8/1,8110.72998,8113.399902,8056.220215,8056.220215
2013/8/2,8114.509766,8162.910156,8087.100098,8099.879883
2013/8/5,8104.200195,8143.439941,8075.990234,8138.629883
2013/8/6,8129.850098,8129.850098,8028.930176,8038.910156
2013/8/7,7993.569824,7993.569824,7921.290039,7921.290039
2013/8/8,7910.200195,7932.350098,7894.180176,7907.669922
2013/8/9,7955,7955,7853.970215,7856.140137
2013/8/12,7878.220215,7908.680176,7862.040039,7903.379883
2013/8/13,7935.790039,7986.27002,7935.790039,7986.27002
2013/8/14,7978.740234,7981.560059,7926.22998,7951.330078
2013/8/15,7903.009766,7916.02002,7850.27002,7887.259766
2013/8/16,7854.680176,7949.430176,7850.490234,7925
2013/8/19,7937.450195,7944.740234,7888.870117,7900.209961
2013/8/20,7896.379883,7924.52002,7829.779785,7832.649902
2013/8/22,7779.439941,7825.560059,7737.330078,7814.379883
2013/8/23,7863.72998,7895.129883,7845.919922,7873.310059
2013/8/26,7906.52002,7913.740234,7874.049805,7894.970215
2013/8/27,7875.930176,7895.22998,7820.839844,7820.839844
2013/8/28,7776.870117,7834.109863,7761.759766,7824.540039
2013/8/29,7841.990234,7931.049805,7841.990234,7917.660156
2013/8/30,7949.990234,8021.890137,7936.819824,8021.890137
2013/9/2,8010.149902,8052.709961,7993.129883,8038.859863
2013/9/3,8095.660156,8102.660156,8067.620117,8088.370117
2013/9/4,8066.669922,8094.120117,8041.490234,8083.439941
2013/9/5,8109.240234,8169.100098,8107.220215,8169.100098
2013/9/6,8180.529785,8182.560059,8155.5,8164.200195
2013/9/9,8176.470215,8192.110352,8117.870117,8192.110352
2013/9/10,8217.209961,8238.910156,8155.870117,8208.769531
2013/9/11,8174.540039,8208.990234,8137.069824,8208.990234
2013/9/12,8180.379883,8226.610352,8177.029785,8225.360352
2013/9/13,8210.150391,8228.669922,8162.140137,8168.200195
2013/9/16,8189.609863,8255.339844,8189.609863,8255.339844
2013/9/17,8241.030273,8249.780273,8218.94043,8249.780273
2013/9/18,8248.179688,8263.049805,8209.179688,8209.179688
2013/9/23,8226.799805,8293.030273,8221.339844,8292.830078
2013/9/24,8295.5,8310.94043,8265.549805,8299.120117
2013/9/25,8283.599609,8285.280273,8253.429688,8283.900391
2013/9/26,8290.099609,8290.099609,8184.680176,8184.680176
2013/9/27,8222.129883,8244.860352,8207.719727,8230.679688
2013/9/30,8174.859863,8204.400391,8137.109863,8173.870117
2013/10/1,8173.990234,8222.379883,8172.790039,8187.02002
2013/10/2,8215.959961,8228.80957,8204.339844,8216.519531
2013/10/3,8231.679688,8376.790039,8231.679688,8359.019531
2013/10/4,8345.820313,8376.05957,8336.610352,8364.549805
2013/10/7,8354.910156,8361.5,8323.790039,8333.660156
2013/10/8,8340.330078,8375.650391,8311.589844,8375.650391
2013/10/9,8352.25,8378.370117,8330.790039,8344.730469
2013/10/11,8407.450195,8433.530273,8349.370117,8349.370117
2013/10/14,8339.990234,8343.650391,8269.160156,8273.959961
2013/10/15,8320.480469,8368.019531,8320.480469,8367.879883
2013/10/16,8384.030273,8384.030273,8332.179688,8332.179688
2013/10/17,8390.879883,8415.160156,8364.889648,8374.679688
2013/10/18,8416.330078,8441.19043,8390.320313,8441.19043
2013/10/21,8456.679688,8459.299805,8400.05957,8419.320313
2013/10/22,8407.620117,8425.30957,8376.269531,8418.269531
2013/10/23,8419.799805,8438.950195,8380.150391,8393.620117
2013/10/24,8364.450195,8413.719727,8346.519531,8413.719727
2013/10/25,8380.30957,8390.25,8322.150391,8346.620117
2013/10/28,8365.429688,8414.80957,8348.419922,8407.830078
2013/10/29,8394.849609,8432.900391,8380.209961,8420.980469
2013/10/30,8429.400391,8465.05957,8419.209961,8465.05957
2013/10/31,8437.759766,8469.580078,8424.469727,8450.05957
2013/11/1,8474.469727,8476.629883,8378.94043,8388.179688
2013/11/4,8371.830078,8371.830078,8333.629883,8354.139648
2013/11/5,8354.919922,8372.799805,8262.200195,8262.200195
2013/11/6,8275.070313,8297.570313,8232.5,8281.969727
2013/11/7,8298.05957,8298.05957,8250.719727,8283.709961
2013/11/8,8235.299805,8266.719727,8216.330078,8229.589844
2013/11/11,8228.900391,8242.410156,8168.919922,8182.560059
2013/11/12,8233.620117,8233.620117,8160.169922,8195.259766
2013/11/13,8199.259766,8199.259766,8104.259766,8104.259766
2013/11/14,8137.819824,8161.700195,8100.72998,8134.910156
2013/11/15,8168.899902,8210.099609,8160.279785,8177.120117
2013/11/18,8201.849609,8226.610352,8186.470215,8191.459961
2013/11/19,8215,8260.820313,8215,8260.209961
2013/11/20,8250.30957,8262.910156,8204.459961,8204.459961
2013/11/21,8197.860352,8203.450195,8093.819824,8099.450195
2013/11/22,8107.97998,8142.720215,8107.97998,8116.779785
2013/11/25,8182.899902,8217.620117,8182.899902,8187.509766
2013/11/26,8200.700195,8281.379883,8187.279785,8248.019531
2013/11/27,8287.629883,8312.320313,8279.509766,8295.879883
2013/11/28,8320.650391,8377.80957,8320.650391,8362.429688
2013/11/29,8374.139648,8414.790039,8365.320313,8406.830078
2013/12/2,8429.240234,8437.129883,8391.820313,8414.610352
2013/12/3,8407.740234,8418.230469,8390.730469,8392.549805
2013/12/4,8379.44043,8435.230469,8375.790039,8418
2013/12/5,8430.530273,8437.599609,8362.389648,8375.540039
2013/12/6,8372.610352,8410.19043,8361.990234,8367.719727
2013/12/9,8439.759766,8477.870117,8433.80957,8444.620117
2013/12/10,8451.80957,8459.490234,8421.589844,8443.389648
2013/12/11,8450.959961,8501.769531,8413.519531,8433.769531
2013/12/12,8405.620117,8406.929688,8361.330078,8361.330078
2013/12/13,8355.009766,8391.820313,8346.830078,8376.94043
2013/12/16,8368.830078,8374.209961,8313.870117,8313.870117
2013/12/17,8351.980469,8384.259766,8351.980469,8352.929688
2013/12/18,8361.75,8375.519531,8333.30957,8349.040039
2013/12/19,8400.389648,8426.080078,8378.780273,8407.400391
2013/12/20,8400.209961,8439.370117,8392.379883,8408.530273
2013/12/23,8441.160156,8477.469727,8441.160156,8456.459961
2013/12/24,8473.019531,8478.089844,8450.490234,8450.490234
2013/12/25,8461.490234,8484.049805,8457.870117,8467.759766
2013/12/26,8467.730469,8492.709961,8465.849609,8485.889648
2013/12/27,8490.730469,8543.5,8488.44043,8535.040039
2013/12/30,8552.129883,8623.429688,8552.129883,8623.429688
2013/12/31,8636.5,8647.240234,8593.75,8611.509766
2014/1/2,8618.599609,8632.80957,8587.540039,8612.540039
2014/1/3,8584.740234,8584.740234,8537.860352,8546.540039
2014/1/6,8553,8568.240234,8488.639648,8500.009766
2014/1/7,8515.360352,8547.19043,8512.299805,8512.299805
2014/1/8,8548.610352,8587.080078,8548.610352,8556.009766
2014/1/9,8555.799805,8569.110352,8506.019531,8514.679688
2014/1/10,8559.179688,8559.179688,8521.5,8529.349609
2014/1/13,8587.490234,8607.230469,8558.959961,8566.200195
2014/1/14,8545.459961,8568.30957,8523.459961,8548.139648
2014/1/15,8567.80957,8619.55957,8567.80957,8602.549805
2014/1/16,8653.540039,8668.950195,8610.240234,8612.110352
2014/1/17,8628.490234,8628.860352,8580.490234,8596
2014/1/20,8595.589844,8636.209961,8584.5,8621.55957
2014/1/21,8639.709961,8650.139648,8599.900391,8599.900391
2014/1/22,8598.980469,8633.570313,8596.990234,8625.299805
2014/1/23,8644.55957,8647.870117,8595.099609,8595.099609
2014/1/24,8581.490234,8608.639648,8577.139648,8598.30957
2014/1/27,8519.480469,8519.480469,8442.19043,8462.570313
2014/2/5,8290.169922,8313.830078,8230.459961,8264.480469
2014/2/6,8286.160156,8333.55957,8284.769531,8311.009766
2014/2/7,8383.990234,8409.030273,8356.929688,8387.349609
2014/2/10,8416.419922,8447.019531,8391.950195,8391.950195
2014/2/11,8413.860352,8439.330078,8401.540039,8430.55957
2014/2/12,8471.509766,8510.870117,8471.509766,8510.870117
2014/2/13,8506.219727,8511.019531,8467.700195,8467.700195
2014/2/14,8524.540039,8566.990234,8508.240234,8513.679688
2014/2/17,8537.830078,8558.5,8512.599609,8519.549805
2014/2/18,8530.80957,8556.230469,8506.05957,8556.230469
2014/2/19,8565.05957,8577.009766,8543.150391,8577.009766
2014/2/20,8555.269531,8567.5,8513.080078,8524.620117
2014/2/21,8571.290039,8612.080078,8571.290039,8601.860352
2014/2/24,8603.610352,8612.209961,8541.650391,8560.610352
2014/2/25,8581.139648,8598.730469,8564.509766,8575.620117
2014/2/26,8569.040039,8626.679688,8563.870117,8600.860352
2014/2/27,8626.509766,8647.900391,8615.410156,8639.580078
2014/3/3,8627.150391,8628.049805,8545.240234,8601.980469
2014/3/4,8583.580078,8595.589844,8554.540039,8554.540039
2014/3/5,8622.19043,8652.219727,8622.19043,8632.929688
2014/3/6,8660.290039,8719.169922,8660.290039,8713.790039
2014/3/7,8754.740234,8787.620117,8698.599609,8713.959961
2014/3/10,8706.429688,8712.879883,8651.540039,8665.240234
2014/3/11,8694.959961,8716.30957,8684.629883,8702.330078
2014/3/12,8671.400391,8684.730469,8651.990234,8684.730469
2014/3/13,8737.80957,8768.660156,8732.150391,8747.790039
2014/3/14,8697.730469,8709.55957,8677.80957,8687.629883
2014/3/17,8697.259766,8708.400391,8662.490234,8700.099609
2014/3/18,8747.379883,8759.549805,8713.509766,8731.94043
2014/3/19,8745.019531,8749.799805,8682.75,8689.459961
2014/3/20,8638.589844,8638.589844,8580.400391,8597.330078
2014/3/21,8642.820313,8642.820313,8562.570313,8577.169922
2014/3/24,8540.269531,8605.379883,8508.009766,8605.379883
2014/3/25,8589.19043,8689.299805,8589.19043,8689.299805
2014/3/26,8741.030273,8746.709961,8717.790039,8737.269531
2014/3/27,8737.55957,8780.419922,8723.820313,8779.570313
2014/3/28,8779.910156,8812.410156,8751.070313,8774.639648
2014/3/31,8802.929688,8849.280273,8769.969727,8849.280273
2014/4/1,8847.339844,8873.150391,8826.160156,8873.150391
2014/4/2,8906.519531,8922.790039,8883.139648,8905.450195
2014/4/3,8902.94043,8913.740234,8871.160156,8888.540039
2014/4/7,8844.910156,8876.44043,8828.589844,8876.44043
2014/4/8,8878.879883,8899.120117,8860.700195,8888.25
2014/4/9,8912.389648,8936.570313,8912.389648,8930.570313
2014/4/10,8964.339844,8978.519531,8898.299805,8948.099609
2014/4/11,8900.129883,8909.969727,8848.240234,8908.049805
2014/4/14,8897.230469,8899.509766,8852.660156,8857.419922
2014/4/15,8898.650391,8918.94043,8889.44043,8916.709961
2014/4/16,8921.070313,8968.55957,8894.290039,8923.820313
2014/4/17,8942.230469,8962.660156,8921.55957,8944.160156
2014/4/18,8994.769531,9002.700195,8945.55957,8966.660156
2014/4/21,8961.519531,8965.580078,8938.469727,8951.19043
2014/4/22,8956.219727,8989.05957,8955.19043,8974.709961
2014/4/23,9009.589844,9022.280273,8947.860352,8956.919922
2014/4/24,8968.820313,8971.94043,8926.549805,8945.450195
2014/4/25,8945.80957,8951.05957,8749.509766,8774.120117
2014/4/28,8680.139648,8825.929688,8671.650391,8809.709961
2014/4/29,8845.599609,8884.480469,8833.370117,8872.110352
2014/4/30,8885.700195,8890.089844,8791.44043,8791.44043
2014/5/2,8846.860352,8875.900391,8839.919922,8867.320313
2014/5/5,8895.870117,8911.080078,8844.450195,8870.429688
2014/5/6,8888.450195,8927.389648,8853.719727,8912.389648
2014/5/7,8903.719727,8911.030273,8856.980469,8893.219727
2014/5/8,8925.209961,8941.459961,8891.740234,8930.900391
2014/5/9,8943.139648,8945.629883,8878.320313,8889.69043
2014/5/12,8893.719727,8898.30957,8803.429688,8808.610352
2014/5/13,8865.610352,8886.660156,8809.05957,8817.94043
2014/5/14,8842.049805,8875.160156,8812.19043,8875.160156
2014/5/15,8852.919922,8880.650391,8839.44043,8880.650391
2014/5/16,8857.120117,8896.719727,8816.919922,8888.450195
2014/5/19,8901.540039,8912.349609,8877.459961,8899.900391
2014/5/20,8922.080078,8930.790039,8887.790039,8887.790039
2014/5/21,8894.160156,8905.040039,8848.530273,8862.419922
2014/5/22,8899.820313,8969.629883,8899.820313,8969.629883
2014/5/23,8960.790039,9008.219727,8960.790039,9008.219727
2014/5/26,9040.490234,9053.75,9026.769531,9036.120117
2014/5/27,9045.080078,9059.19043,9035.69043,9055.290039
2014/5/28,9072.040039,9125.139648,9069.889648,9121.709961
2014/5/29,9123.459961,9131.660156,9093.570313,9109
2014/5/30,9130.660156,9139.570313,9075.910156,9075.910156
2014/6/3,9106.610352,9128.339844,9070.450195,9123.459961
2014/6/4,9135.009766,9140.549805,9114.179688,9119.959961
2014/6/5,9127.55957,9140.719727,9094.129883,9140.719727
2014/6/6,9167.830078,9174.769531,9122.55957,9134.459961
2014/6/9,9153.929688,9166.580078,9138.929688,9162.740234
2014/6/10,9181.900391,9222.370117,9171.75,9222.370117
2014/6/11,9218.5,9229.799805,9204.759766,9229.799805
2014/6/12,9209.990234,9220.889648,9186.790039,9204.650391
2014/6/13,9192.730469,9207.740234,9171.509766,9196.389648
2014/6/16,9196.230469,9214.19043,9179.55957,9202.929688
2014/6/17,9223.019531,9249.870117,9200.860352,9240.599609
2014/6/18,9257.650391,9316.639648,9204.349609,9279.929688
2014/6/19,9288.69043,9324.400391,9283.379883,9316.80957
2014/6/20,9330.349609,9339.830078,9273.790039,9273.790039
2014/6/23,9293.05957,9302.650391,9225.730469,9228.349609
2014/6/24,9232.349609,9276.240234,9232.349609,9246.200195
2014/6/25,9250.129883,9255.870117,9229.799805,9242.160156
2014/6/26,9273.360352,9320.94043,9271.349609,9320.94043
2014/6/27,9316.889648,9330.950195,9303.570313,9306.830078
2014/6/30,9332.44043,9393.070313,9327.889648,9393.070313
2014/7/1,9393.070313,9463.05957,9374.280273,9441.919922
2014/7/2,9482,9547.049805,9421.870117,9484.959961
2014/7/3,9468.780273,9538.650391,9449.780273,9526.230469
2014/7/4,9525.929688,9550.110352,9482.94043,9510.049805
2014/7/7,9497.269531,9520.200195,9454.669922,9520.200195
2014/7/8,9515.179688,9540.570313,9499.169922,9530.980469
2014/7/9,9510,9522.990234,9478.759766,9489.980469
2014/7/10,9512.889648,9568.75,9512.889648,9565.120117
2014/7/11,9561.709961,9591.269531,9478.070313,9495.839844
2014/7/14,9497.80957,9545.990234,9488.120117,9520.299805
2014/7/15,9558.419922,9593.679688,9547.94043,9569.169922
2014/7/16,9570.330078,9574.129883,9471.650391,9484.730469
2014/7/17,9420.110352,9461.860352,9373.870117,9408.240234
2014/7/18,9335.379883,9421.339844,9335.379883,9400.969727
2014/7/21,9453.780273,9480.139648,9426.299805,9440.969727
